occupancy_id,facility_id,facility_name,category,terminal,timestamp,occupancy_count,capacity,occupancy_ratio,crowd_level
OCC000250,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 09:00:00,38,40,0.96,high
OCC000251,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 10:00:00,27,40,0.68,medium
OCC000252,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 11:00:00,25,40,0.61,medium
OCC000253,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 12:00:00,23,40,0.57,medium
OCC000254,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 13:00:00,20,40,0.51,medium
OCC000255,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 14:00:00,22,40,0.55,medium
OCC000256,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 15:00:00,25,40,0.62,medium
OCC000257,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 16:00:00,33,40,0.84,high
OCC000258,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 17:00:00,35,40,0.88,high
OCC000259,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 18:00:00,38,40,0.94,high
OCC000260,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 19:00:00,37,40,0.93,high
OCC000261,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 20:00:00,26,40,0.66,medium
OCC000262,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 21:00:00,27,40,0.67,medium
OCC000263,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 22:00:00,22,40,0.56,medium
OCC000264,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-22 23:00:00,19,40,0.48,medium
OCC000265,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 00:00:00,19,40,0.48,medium
OCC000266,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 01:00:00,15,40,0.38,low
OCC000267,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 02:00:00,19,40,0.48,medium
OCC000268,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 03:00:00,24,40,0.59,medium
OCC000269,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 04:00:00,21,40,0.52,medium
OCC000270,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 05:00:00,26,40,0.65,medium
OCC000271,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 06:00:00,28,40,0.69,medium
OCC000272,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 07:00:00,29,40,0.73,medium
OCC000273,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 08:00:00,37,40,0.93,high
OCC000274,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 09:00:00,31,40,0.78,high
OCC000275,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 10:00:00,28,40,0.71,medium
OCC000276,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 11:00:00,23,40,0.57,medium
OCC000277,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 12:00:00,23,40,0.56,medium
OCC000278,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 13:00:00,19,40,0.49,medium
OCC000279,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 14:00:00,21,40,0.52,medium
OCC000280,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 15:00:00,24,40,0.6,medium
OCC000281,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 16:00:00,29,40,0.72,medium
OCC000282,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 17:00:00,37,40,0.92,high
OCC000283,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 18:00:00,35,40,0.86,high
OCC000284,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 19:00:00,37,40,0.93,high
OCC000285,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 20:00:00,26,40,0.64,medium
OCC000286,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 21:00:00,24,40,0.59,medium
OCC000287,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 22:00:00,18,40,0.45,medium
OCC000288,FAC0004,Check-in Counter 4,checkin_counter,T1,2026-06-23 23:00:00,16,40,0.39,low
OCC000289,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 00:00:00,16,40,0.4,medium
OCC000290,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 01:00:00,17,40,0.43,medium
OCC000291,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 02:00:00,17,40,0.43,medium
OCC000292,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 03:00:00,16,40,0.4,low
OCC000293,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 04:00:00,20,40,0.5,medium
OCC000294,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 05:00:00,25,40,0.63,medium
OCC000295,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 06:00:00,26,40,0.65,medium
OCC000296,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 07:00:00,35,40,0.87,high
OCC000297,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 08:00:00,31,40,0.78,high
OCC000298,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 09:00:00,32,40,0.81,high
OCC000299,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 10:00:00,23,40,0.58,medium
OCC000300,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 11:00:00,21,40,0.53,medium
OCC000301,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 12:00:00,25,40,0.62,medium
OCC000302,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 13:00:00,17,40,0.42,medium
OCC000303,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 14:00:00,20,40,0.49,medium
OCC000304,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 15:00:00,27,40,0.66,medium
OCC000305,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 16:00:00,25,40,0.63,medium
OCC000306,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 17:00:00,35,40,0.89,high
OCC000307,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 18:00:00,31,40,0.77,high
OCC000308,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 19:00:00,35,40,0.88,high
OCC000309,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 20:00:00,28,40,0.7,medium
OCC000310,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 21:00:00,24,40,0.61,medium
OCC000311,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 22:00:00,18,40,0.46,medium
OCC000312,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-21 23:00:00,17,40,0.42,medium
OCC000313,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 00:00:00,18,40,0.45,medium
OCC000314,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 01:00:00,16,40,0.41,medium
OCC000315,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 02:00:00,18,40,0.44,medium
OCC000316,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 03:00:00,20,40,0.49,medium
OCC000317,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 04:00:00,19,40,0.48,medium
OCC000318,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 05:00:00,22,40,0.55,medium
OCC000319,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 06:00:00,30,40,0.75,high
OCC000320,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 07:00:00,31,40,0.78,high
OCC000321,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 08:00:00,34,40,0.86,high
OCC000322,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 09:00:00,33,40,0.83,high
OCC000323,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 10:00:00,23,40,0.57,medium
OCC000324,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 11:00:00,22,40,0.55,medium
OCC000325,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 12:00:00,19,40,0.47,medium
OCC000326,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 13:00:00,21,40,0.51,medium
OCC000327,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 14:00:00,21,40,0.53,medium
OCC000328,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 15:00:00,22,40,0.54,medium
OCC000329,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 16:00:00,25,40,0.61,medium
OCC000330,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 17:00:00,28,40,0.7,medium
OCC000331,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 18:00:00,39,40,0.96,high
OCC000332,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 19:00:00,26,40,0.66,medium
OCC000333,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 20:00:00,29,40,0.72,medium
OCC000334,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 21:00:00,22,40,0.55,medium
OCC000335,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 22:00:00,22,40,0.55,medium
OCC000336,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-22 23:00:00,17,40,0.43,medium
OCC000337,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 00:00:00,14,40,0.35,low
OCC000338,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 01:00:00,17,40,0.41,medium
OCC000339,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 02:00:00,13,40,0.32,low
OCC000340,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 03:00:00,18,40,0.46,medium
OCC000341,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 04:00:00,19,40,0.48,medium
OCC000342,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 05:00:00,23,40,0.58,medium
OCC000343,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 06:00:00,27,40,0.68,medium
OCC000344,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 07:00:00,34,40,0.86,high
OCC000345,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 08:00:00,36,40,0.89,high
OCC000346,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 09:00:00,31,40,0.77,high
OCC000347,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 10:00:00,26,40,0.65,medium
OCC000348,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 11:00:00,18,40,0.45,medium
OCC000349,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 12:00:00,19,40,0.47,medium
OCC000350,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 13:00:00,18,40,0.46,medium
OCC000351,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 14:00:00,21,40,0.53,medium
OCC000352,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 15:00:00,23,40,0.57,medium
OCC000353,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 16:00:00,24,40,0.6,medium
OCC000354,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 17:00:00,28,40,0.7,medium
OCC000355,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 18:00:00,27,40,0.68,medium
OCC000356,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 19:00:00,34,40,0.85,high
OCC000357,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 20:00:00,30,40,0.75,high
OCC000358,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 21:00:00,27,40,0.68,medium
OCC000359,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 22:00:00,18,40,0.44,medium
OCC000360,FAC0005,Check-in Counter 5,checkin_counter,T1,2026-06-23 23:00:00,18,40,0.44,medium
OCC000361,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 00:00:00,14,40,0.35,low
OCC000362,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 01:00:00,13,40,0.33,low
OCC000363,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 02:00:00,16,40,0.39,low
OCC000364,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 03:00:00,16,40,0.39,low
OCC000365,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 04:00:00,21,40,0.52,medium
OCC000366,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 05:00:00,21,40,0.52,medium
OCC000367,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 06:00:00,22,40,0.55,medium
OCC000368,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 07:00:00,34,40,0.86,high
OCC000369,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 08:00:00,38,40,0.95,high
OCC000370,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 09:00:00,28,40,0.69,medium
OCC000371,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 10:00:00,24,40,0.61,medium
OCC000372,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 11:00:00,19,40,0.46,medium
OCC000373,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 12:00:00,23,40,0.56,medium
OCC000374,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 13:00:00,18,40,0.44,medium
OCC000375,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 14:00:00,17,40,0.42,medium
OCC000376,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 15:00:00,26,40,0.66,medium
OCC000377,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 16:00:00,28,40,0.7,medium
OCC000378,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 17:00:00,28,40,0.69,medium
OCC000379,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 18:00:00,34,40,0.84,high
OCC000380,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 19:00:00,31,40,0.77,high
OCC000381,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 20:00:00,22,40,0.55,medium
OCC000382,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 21:00:00,22,40,0.55,medium
OCC000383,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 22:00:00,16,40,0.4,low
OCC000384,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-21 23:00:00,18,40,0.45,medium
OCC000385,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 00:00:00,13,40,0.33,low
OCC000386,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 01:00:00,15,40,0.38,low
OCC000387,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 02:00:00,14,40,0.36,low
OCC000388,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 03:00:00,16,40,0.4,low
OCC000389,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 04:00:00,18,40,0.44,medium
OCC000390,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 05:00:00,22,40,0.56,medium
OCC000391,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 06:00:00,28,40,0.7,medium
OCC000392,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 07:00:00,26,40,0.64,medium
OCC000393,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 08:00:00,27,40,0.66,medium
OCC000394,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 09:00:00,31,40,0.77,high
OCC000395,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 10:00:00,26,40,0.66,medium
OCC000396,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 11:00:00,21,40,0.53,medium
OCC000397,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 12:00:00,16,40,0.4,medium
OCC000398,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 13:00:00,18,40,0.45,medium
OCC000399,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 14:00:00,20,40,0.5,medium
OCC000400,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 15:00:00,26,40,0.66,medium
OCC000401,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 16:00:00,25,40,0.62,medium
OCC000402,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 17:00:00,28,40,0.71,medium
OCC000403,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 18:00:00,31,40,0.78,high
OCC000404,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 19:00:00,29,40,0.72,medium
OCC000405,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 20:00:00,20,40,0.49,medium
OCC000406,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 21:00:00,17,40,0.43,medium
OCC000407,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 22:00:00,16,40,0.41,medium
OCC000408,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-22 23:00:00,15,40,0.37,low
OCC000409,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 00:00:00,15,40,0.37,low
OCC000410,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 01:00:00,16,40,0.41,medium
OCC000411,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 02:00:00,18,40,0.45,medium
OCC000412,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 03:00:00,19,40,0.47,medium
OCC000413,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 04:00:00,21,40,0.53,medium
OCC000414,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 05:00:00,19,40,0.48,medium
OCC000415,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 06:00:00,26,40,0.65,medium
OCC000416,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 07:00:00,35,40,0.87,high
OCC000417,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 08:00:00,29,40,0.73,medium
OCC000418,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 09:00:00,27,40,0.66,medium
OCC000419,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 10:00:00,27,40,0.67,medium
OCC000420,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 11:00:00,22,40,0.55,medium
OCC000421,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 12:00:00,17,40,0.41,medium
OCC000422,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 13:00:00,18,40,0.44,medium
OCC000423,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 14:00:00,22,40,0.54,medium
OCC000424,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 15:00:00,27,40,0.67,medium
OCC000425,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 16:00:00,26,40,0.65,medium
OCC000426,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 17:00:00,26,40,0.66,medium
OCC000427,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 18:00:00,35,40,0.87,high
OCC000428,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 19:00:00,30,40,0.76,high
OCC000429,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 20:00:00,34,40,0.85,high
OCC000430,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 21:00:00,25,40,0.63,medium
OCC000431,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 22:00:00,19,40,0.49,medium
OCC000432,FAC0006,Check-in Counter 6,checkin_counter,T1,2026-06-23 23:00:00,16,40,0.4,low
OCC000433,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 00:00:00,11,40,0.28,low
OCC000434,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 01:00:00,13,40,0.33,low
OCC000435,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 02:00:00,11,40,0.29,low
OCC000436,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 03:00:00,13,40,0.32,low
OCC000437,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 04:00:00,15,40,0.36,low
OCC000438,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 05:00:00,21,40,0.53,medium
OCC000439,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 06:00:00,24,40,0.6,medium
OCC000440,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 07:00:00,29,40,0.73,medium
OCC000441,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 08:00:00,32,40,0.8,high
OCC000442,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 09:00:00,26,40,0.64,medium
OCC000443,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 10:00:00,29,40,0.73,medium
OCC000444,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 11:00:00,16,40,0.41,medium
OCC000445,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 12:00:00,14,40,0.35,low
OCC000446,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 13:00:00,17,40,0.43,medium
OCC000447,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 14:00:00,13,40,0.33,low
OCC000448,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 15:00:00,19,40,0.47,medium
OCC000449,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 16:00:00,22,40,0.56,medium
OCC000450,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 17:00:00,32,40,0.8,high
OCC000451,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 18:00:00,33,40,0.82,high
OCC000452,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 19:00:00,35,40,0.87,high
OCC000453,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 20:00:00,21,40,0.53,medium
OCC000454,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 21:00:00,20,40,0.5,medium
OCC000455,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 22:00:00,17,40,0.42,medium
OCC000456,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-21 23:00:00,14,40,0.36,low
OCC000457,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 00:00:00,12,40,0.3,low
OCC000458,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 01:00:00,10,40,0.24,low
OCC000459,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 02:00:00,10,40,0.25,low
OCC000460,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 03:00:00,16,40,0.4,low
OCC000461,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 04:00:00,15,40,0.39,low
OCC000462,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 05:00:00,19,40,0.47,medium
OCC000463,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 06:00:00,26,40,0.64,medium
OCC000464,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 07:00:00,24,40,0.6,medium
OCC000465,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 08:00:00,26,40,0.66,medium
OCC000466,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 09:00:00,29,40,0.71,medium
OCC000467,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 10:00:00,20,40,0.5,medium
OCC000468,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 11:00:00,20,40,0.49,medium
OCC000469,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 12:00:00,16,40,0.4,low
OCC000470,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 13:00:00,15,40,0.39,low
OCC000471,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 14:00:00,17,40,0.44,medium
OCC000472,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 15:00:00,23,40,0.58,medium
OCC000473,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 16:00:00,24,40,0.6,medium
OCC000474,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 17:00:00,31,40,0.78,high
OCC000475,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 18:00:00,28,40,0.71,medium
OCC000476,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 19:00:00,23,40,0.56,medium
OCC000477,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 20:00:00,25,40,0.62,medium
OCC000478,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 21:00:00,18,40,0.45,medium
OCC000479,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 22:00:00,18,40,0.45,medium
OCC000480,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-22 23:00:00,16,40,0.4,low
OCC000481,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-23 00:00:00,12,40,0.3,low
OCC000482,FAC0007,Check-in Counter 7,checkin_counter,T1,2026-06-23 01:00:00,14,40,0.34,low
